Vaccination,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered,Population,Danger Level
27189,1590019200,112,144,141,1,136,4870,0
27190,1590019200,112,145,2331,120,727,32943,0
27191,1590019200,112,147,812,52,669,36170,0
27192,1590019200,112,148,199,6,108,23301,0
27193,1590019200,112,149,42,1,20,19366,0
27194,1590019200,112,150,356,3,95,6331,0
27195,1590019200,112,151,123,0,122,0,0
27196,1590019200,112,152,4288,156,1808,26287,0
27197,1590019200,112,156,436,0,18,0,0
27198,1590019200,112,158,588,58,186,40726,0
27199,1590019200,112,161,18330,652,4431,25902,0
27200,1590019200,112,162,34,1,8,22962,0
27201,1590019200,112,163,469,16,137,25181,0
27202,1590019200,112,164,1835,61,303,24771,0
27203,1590019200,112,165,903,10,592,8704,0
27204,1590019200,112,166,2237,97,1978,29512,0
27205,1590019200,112,167,1908,80,1603,28876,0
27206,1590019200,112,170,923,17,561,15345,0
27207,1590019200,112,171,8754,306,5926,25592,0
27208,1590019200,112,172,11182,561,9643,32481,0
27209,1590019200,112,173,712,13,651,15179,0
27210,1590019200,112,174,2047,10,1055,2699,0
27211,1590019200,112,175,16,0,16,0,0
27212,1590019200,112,176,13657,448,7366,24595,0
27213,1590019200,112,178,35306,2939,3557,38925,0
27214,1590019200,112,180,15003,696,4217,30705,0
27215,1590019200,112,181,1640,33,544,16714,0
27216,1590019200,112,182,903,10,22,8704,0
27217,1590019200,112,183,39,0,39,0,0
27218,1590019200,112,184,1800,64,1488,25892,0
27219,1590019200,112,185,220,2,112,6917,0
27220,1590019200,112,186,399,5,123,10090,0
27221,1590019200,112,188,18,0,15,0,0
27222,1590019200,112,189,6493,306,4800,31049,0
27223,1590019200,112,191,179306,28167,62216,44480,1
27224,1590019200,112,193,1567,12,365,5463,0
27225,1590019200,112,194,24,1,13,28772,0
27226,1590019200,112,196,721,12,485,13869,0
27227,1590019200,112,198,6269,31,1898,2744,0
27228,1590019200,112,200,2853,168,1374,34918,0
27229,1590019200,112,203,22,0,17,0,0
27230,1590019200,112,206,2512,48,222,16003,0
27231,1590019200,112,208,3067,18,1575,3698,0
27232,1590019200,112,209,1109,6,42,3224,0
27233,1590019200,112,210,127,10,57,38351,0
27234,1590019200,112,211,734,25,21,25156,0
27235,1590019200,112,213,12,0,2,0,0
27236,1590019200,112,214,3204,156,397,31811,0
27237,1590019200,112,216,3641,473,1509,43060,1
27238,1590019200,112,217,1803,10,1790,3367,0
27239,1590019200,112,218,118226,3584,48553,23363,0
27240,1590019200,112,219,20162,1278,4838,35990,0
27241,1590019200,112,220,129341,7249,100564,34292,0
27242,1590019200,112,221,3877,140,2483,26166,0
27243,1590019200,112,222,24391,1583,21060,36339,0
27244,1590019200,112,3,16683,279,13724,13946,0
27245,1590019200,112,5,2301,29,1100,10157,0
27246,1590019200,112,6,534,9,181,14070,0
27247,1590019200,112,7,16424,777,12672,31138,0
27248,1590019200,112,9,684,9,457,10741,0
27249,1590019200,112,10,7234,35,3843,2647,0
27250,1590019200,112,11,1109,50,375,30191,0
27251,1590019200,112,12,1003,29,772,22702,0
27252,1590019200,112,14,18609,129,5205,4725,0
27253,1590019200,112,15,1313,14,923,8336,0
27254,1590019200,112,16,19,0,14,0,0
27255,1590019200,112,17,1025,22,694,17690,0
27256,1590019200,112,18,1024,26,663,20402,0
27257,1590019200,112,19,1,0,0,0,0
27258,1590019200,112,20,240,23,131,40413,0
27259,1590019200,112,21,71,3,35,29041,0
27260,1590019200,112,22,82,1,55,9790,0
27261,1590019200,112,23,1593,61,1049,27121,0
27262,1590019200,112,25,3980,109,3741,21695,0
27263,1590019200,112,26,9,2,0,45316,1
27264,1590019200,112,28,405,2,131,2741,0
27265,1590019200,112,30,72,3,27,28772,0
27266,1590019200,112,31,7059,114,5796,13470,0
27267,1590019200,112,32,1216,4,91,1398,0
27268,1590019200,112,33,947,60,558,35983,0
27269,1590019200,112,34,599,6,468,7784,0
27270,1590019200,112,37,173,5,7,22697,0
27271,1590019200,112,38,332,10,322,23286,0
27272,1590019200,112,41,6704,233,2953,25483,0
27273,1590019200,112,42,97,4,90,28590,0
27274,1590019200,112,43,140,0,26,0,0
27275,1590019200,112,44,324,9,314,21959,0
27276,1590019200,112,45,7211,196,4280,21549,0
27277,1590019200,112,47,162,0,48,0,0
27278,1590019200,112,48,18,0,14,0,0
27279,1590019200,112,49,457,3,49,4361,0
27280,1590019200,112,50,44700,5775,0,43012,1
27281,1590019200,112,51,1504,21,1455,11481,0
27282,1590019200,112,52,279,17,199,35345,0
27283,1590019200,112,53,924,60,753,36347,0
27284,1590019200,112,54,7016,211,1907,23263,0
27285,1590019200,112,56,1898,111,1378,34837,0
27286,1590019200,112,58,8309,235,32,22360,0
27287,1590019200,112,59,6370,31,1821,2677,0
27288,1590019200,112,61,48091,1017,14155,17445,0
27289,1590019200,112,63,10116,291,6245,22621,0
27290,1590019200,112,64,8,0,8,0,0
27291,1590019200,112,65,836,11,256,10741,0
27292,1590019200,112,66,108769,3148,43587,22721,0
27293,1590019200,112,67,13434,846,3000,35887,0
27294,1590019200,112,69,20143,972,8452,31612,0
27295,1590019200,112,70,29912,1277,6452,29226,0
27296,1590019200,112,72,38651,17,7288,3,0
27297,1590019200,112,76,17585,1156,10581,36491,0
27298,1590019200,112,77,317554,3099,92681,7548,0
27299,1590019200,112,78,320,0,217,0,0
27300,1590019200,112,81,15,0,15,0,0
27301,1590019200,112,82,18,0,18,0,0
27302,1590019200,112,83,18,0,14,0,0
27303,1590019200,112,84,658,41,235,35707,0
27304,1590019200,112,85,251,8,4,24110,0
27305,1590019200,112,86,65077,351,36040,3208,0
27306,1590019200,112,87,2812,33,1251,9342,0
27307,1590019200,112,88,10919,237,5370,17868,0
27308,1590019200,112,89,11,0,11,0,0
27309,1590019200,112,91,585,35,205,35099,0
27310,1590019200,112,92,29812,23,12117,155,0
27311,1590019200,112,93,1502,28,1245,15582,0
27312,1590019200,112,94,1468,106,1340,37613,0
27313,1590019200,112,95,1594,61,204,27107,0
27314,1590019200,112,96,19137,369,8950,16141,0
27315,1590019200,112,97,11142,264,10162,19292,0
27316,1590019200,112,98,481,4,4,6231,0
27317,1590019200,112,100,1055,9,604,6427,0
27318,1590019200,112,103,3138,121,309,27270,0
27319,1590019200,112,104,11,1,9,39810,0
27320,1590019200,112,105,32172,3871,4971,42421,1
27321,1590019200,112,106,30694,1898,27900,35573,0
27322,1590019200,112,107,58,3,36,33028,0
27323,1590019200,112,108,440,7,398,13267,0
27324,1590019200,112,109,2350,44,470,15652,0
27325,1590019200,112,110,509,21,183,28598,0
27326,1590019200,112,111,3037,56,2897,15368,0
27327,1590019200,112,116,24,0,24,0,0
27328,1590019200,112,117,354,12,118,25078,0
27329,1590019200,112,118,116,8,108,37167,0
27330,1590019200,112,119,1046,47,883,30132,0
27331,1590019200,112,120,153548,4249,114990,21889,0
27332,1590019200,112,121,250908,36042,0,43781,1
27333,1590019200,112,123,160,0,66,0,1
27334,1590019200,112,125,19706,579,6227,22945,0
27335,1590019200,112,126,26898,237,12755,6670,0
27336,1590019200,112,127,749,20,594,21218,0
27337,1590019200,112,128,2964,13,2407,2209,0
27338,1590019200,112,130,882,10,262,8967,0
27339,1590019200,112,131,324,0,266,0,0
27340,1590019200,112,132,423,2,346,2539,0
27341,1590019200,112,133,6,0,6,0,0
27342,1590019200,112,134,197,33,5,44787,1
27343,1590019200,112,136,866,7,302,5992,0
27344,1590019200,112,137,51,4,18,38312,0
27345,1590019200,223,4,3212,391,1549,42535,1
27346,1590019200,334,143,3103,78,0,20247,0
27347,1590019200,556,40,586,21,402,26031,0
27348,1590019200,713,122,13288,529,0,27899,0
27349,1590019200,2,143,4916,262,0,33479,0
27350,1590019200,24,122,401,10,0,20091,0
27351,1590019200,35,153,6768,132,5710,16300,0
27352,1590019200,68,143,5188,151,0,22812,0
27353,1590019200,79,143,25367,1620,0,36126,0
27354,1590019200,124,99,12547,1375,0,41793,1
27355,1590019200,157,121,3,0,3,0,1
27356,1590019200,168,29,991,6,985,3870,0
27357,1590019200,190,160,1778,17,0,7370,0
27358,1590019200,224,99,5588,848,0,44182,1
27359,1590019200,246,160,1715,44,0,20569,0
27360,1590019200,268,160,453,7,0,12829,0
27361,1590019200,279,122,15348,764,0,32309,0
27362,1590019200,290,122,5458,110,0,16736,0
27363,1590019200,312,50,101,3,95,23091,0
27364,1590019200,368,99,2374,307,0,43023,1
27365,1590019200,379,160,168,0,0,0,1
27366,1590019200,401,13,107,3,104,22146,0
27367,1590019200,423,160,8,0,0,0,0
27368,1590019200,446,197,34212,1684,30800,32038,0
27369,1590019200,457,143,11941,376,0,23915,0
27370,1590019200,468,40,3780,637,2603,44815,1
27371,1590019200,479,40,502,29,406,34676,0
27372,1590019200,490,99,2024,221,0,41762,1
27373,1590019200,523,4,394,27,307,37096,0
27374,1590019200,545,197,46268,2370,41060,32855,0
27375,1590019200,557,29,593,9,578,12600,0
27376,1590019200,623,197,6582,190,5987,22669,0
27377,1590019200,634,121,125,9,80,37580,0
27378,1590019200,656,160,1263,9,0,4901,0
27379,1590019200,690,50,6,0,6,0,0
27380,1590019200,697,197,3224,167,2900,33051,0
27381,1590019200,698,197,1276,39,1000,23483,0
27382,1590019200,699,153,2479,152,2023,35430,0
27383,1590019200,700,121,8,1,6,42744,1
27384,1590019200,705,99,10987,1383,0,42799,1
27385,1590019200,707,4,1156,96,734,38906,0
27386,1590019200,710,122,88031,3583,0,28335,0
27387,1590019200,712,4,4723,403,2947,39142,0
27388,1590019200,714,40,354,50,210,43675,1
27389,1590019200,715,99,2307,155,0,36824,0
27390,1590019200,716,99,2279,209,0,39940,0
27391,1590019200,721,99,16789,2919,0,44926,1
27392,1590019200,722,99,18627,1960,0,41409,1
27393,1590019200,723,99,55888,6021,0,41619,1
27394,1590019200,4,121,121,1,55,6178,0
27395,1590019200,5,143,31413,2161,0,37139,0
27396,1590019200,7,99,119,4,0,24951,0
27397,1590019200,9,121,558,45,508,38614,0
27398,1590019200,21,40,895,64,441,37507,0
27399,1590019200,26,40,1093,224,746,45213,1
27400,1590019200,28,29,579,6,573,8082,0
27401,1590019200,31,40,16758,1754,11665,41348,1
27402,1590019200,34,40,772,62,578,38555,0
27403,1590019200,37,40,91,12,40,43179,1
27404,1590019200,39,122,23191,1310,0,34396,0
27405,1590019200,40,122,39208,3583,0,39892,0
27406,1590019200,43,160,268,2,0,5256,0
27407,1590019200,49,50,16,1,14,35763,0
27408,1590019200,58,122,8386,317,0,26867,0
27409,1590019200,63,153,1,1,0,45453,1
27410,1590019200,63,122,49,0,0,0,1
27411,1590019200,64,122,7788,412,0,33357,0
27412,1590019200,65,143,5542,84,0,12579,0
27413,1590019200,73,40,194,23,125,42303,1
27414,1590019200,77,4,27417,4025,18466,43932,1
27415,1590019200,80,143,8878,363,0,28422,0
27416,1590019200,82,99,3042,505,0,44751,1
27417,1590019200,86,121,13,0,13,0,1
27418,1590019200,87,172,187,0,187,0,1
27419,1590019200,92,122,48675,2144,0,29762,0
27420,1590019200,96,191,249,1,137,1923,0
27421,1590019200,97,191,60,0,60,0,0
27422,1590019200,100,4,3215,323,2314,40893,1
27423,1590019200,103,29,356,1,355,1118,0
27424,1590019200,108,99,9077,608,0,36776,0
27425,1590019200,109,29,139,2,137,11910,0
27426,1590019200,114,122,40663,1775,0,29628,0
27427,1590019200,115,121,151,0,146,0,0
27428,1590019200,119,143,2114,85,0,28108,0
27429,1590019200,122,153,13,0,13,0,0
27430,1590019200,122,122,103,3,0,22823,0
27431,1590019200,126,172,11,0,11,0,0
27432,1590019200,128,191,155,13,109,39001,0
27433,1590019200,130,122,165,5,0,23360,0
27434,1590019200,131,40,897,84,517,40199,0
27435,1590019200,132,29,1590,8,1579,2837,0
27436,1590019200,133,29,254,2,252,5741,0
27437,1590019200,136,40,984,147,599,44058,1
27438,1590019200,137,29,147,2,145,11178,0
27439,1590019200,140,29,169,6,162,25870,0
27440,1590019200,142,197,5053,239,4600,31132,0
27441,1590019200,148,122,647,17,0,20934,0
27442,1590019200,149,29,328,6,322,15214,0
27443,1590019200,150,29,945,13,932,11282,0
27444,1590019200,151,29,1276,22,1254,14362,0
27445,1590019200,153,197,9574,451,8300,31038,0
27446,1590019200,154,40,1097,193,510,44972,1
27447,1590019200,160,215,1055,4,1025,1720,0
27448,1590019200,164,29,68135,4512,63616,36604,0
27449,1590019200,169,29,1019,4,1015,1840,0
27450,1590019200,173,122,2506,77,0,23559,0
27451,1590019200,174,122,102688,4607,0,30100,0
27452,1590019200,175,122,29936,1913,0,36137,0
27453,1590019200,177,29,216,1,196,2444,0
27454,1590019200,178,122,16170,410,0,20385,0
27455,1590019200,183,121,336,24,303,37501,0
27456,1590019200,188,40,1028,96,620,40167,0
27457,1590019200,198,29,653,0,653,0,0
27458,1590019200,199,29,937,1,936,314,0
27459,1590019200,200,29,151,2,123,10836,0
27460,1590019200,216,122,8625,204,0,19259,0
27461,1590019200,221,122,8286,386,0,30783,0
27462,1590019200,254,99,4033,354,0,39422,0
27463,1590019200,261,4,7558,662,3259,39397,0
27464,1590019200,264,29,149,2,144,11009,0
27465,1590019200,265,4,9344,1397,5872,44068,1
27466,1590019200,270,4,86091,15727,43649,45069,1
27467,1590019200,274,160,693,13,0,15689,0
27468,1590019200,275,160,258,6,0,18988,0
27469,1590019200,276,122,36504,2629,0,37585,0
27470,1590019200,280,27,45,0,44,0,0
27471,1590019200,285,99,67049,8931,0,43244,1
27472,1590019200,287,160,987,18,0,15159,0
27473,1590019200,291,122,1877,73,0,27467,0
27474,1590019200,294,153,290,7,265,19574,0
27475,1590019200,295,143,16058,663,0,28613,0
27476,1590019200,296,4,6689,990,3867,44004,1
27477,1590019200,302,191,192,14,91,37696,0
27478,1590019200,303,122,43531,2159,0,32218,0
27479,1590019200,304,122,90084,6148,0,37052,0
27480,1590019200,305,143,1172,34,0,22753,0
27481,1590019200,306,143,746,17,0,18624,0
27482,1590019200,307,160,731,15,0,16969,0
27483,1590019200,308,191,1475,19,894,10452,0
27484,1590019200,309,197,763,20,700,20889,0
27485,1590019200,311,99,121,2,0,13790,0
27486,1590019200,314,160,44641,388,0,6560,0
27487,1590019200,315,40,9661,622,7663,36242,0
27488,1590019200,316,122,53510,5129,0,40415,0
27489,1590019200,317,40,1163,107,703,39975,0
27490,1590019200,320,143,5596,191,0,25189,0
27491,1590019200,321,122,18200,818,0,30135,0
27492,1590019200,322,122,12222,580,0,31220,0
27493,1590019200,324,122,11689,668,0,34536,0
27494,1590019200,328,4,423,22,207,33117,0
27495,1590019200,329,122,479,16,0,24855,0
27496,1590019200,333,121,11,1,10,39810,0
27497,1590019200,338,40,1164,210,704,45043,1
27498,1590019200,341,99,1570,149,0,40334,0
27499,1590019200,351,99,5195,506,0,40607,0
27500,1590019200,352,40,362,38,212,41379,1
27501,1590019200,353,122,11427,138,0,9665,0
27502,1590019200,356,122,7400,383,0,33039,0
27503,1590019200,358,153,121,0,120,0,0
27504,1590019200,359,191,18,0,18,0,0
27505,1590019200,360,122,3935,199,0,32612,0
27506,1590019200,361,122,151586,10846,0,37512,0
27507,1590019200,362,122,6472,294,0,30334,0
27508,1590019200,363,13,3084,48,2648,12942,0
27509,1590019200,364,122,356458,28743,0,38613,0
27510,1590019200,367,153,260,3,253,9149,0
27511,1590019200,369,197,11399,570,10100,32404,0
27512,1590019200,371,29,75,0,75,0,0
27513,1590019200,376,197,36912,1546,32900,28860,0
27514,1590019200,381,122,20512,728,0,25864,0
27515,1590019200,382,122,2229,51,0,18697,0
27516,1590019200,385,122,22,2,0,39810,0
27517,1590019200,386,13,29,0,29,0,0
27518,1590019200,387,153,5,0,5,0,0
27519,1590019200,389,153,1046,58,959,34153,0
27520,1590019200,393,160,1020,21,0,17017,0
27521,1590019200,394,40,1036,58,645,34273,0
27522,1590019200,395,160,465,7,0,12485,0
27523,1590019200,396,40,808,89,360,41830,1
27524,1590019200,399,122,30167,1837,0,35336,0
27525,1590019200,405,122,5680,304,0,33565,0
27526,1590019200,408,153,25595,2106,18509,38823,0
27527,1590019200,413,122,3817,145,0,26956,0
27528,1590019200,419,4,2587,291,2046,41987,1
27529,1590019200,420,4,4378,455,3857,41235,1
27530,1590019200,421,99,13421,1483,0,41853,1
27531,1590019200,422,143,19756,1852,0,40211,0
27532,1590019200,424,143,6238,245,0,27652,0
27533,1590019200,425,143,2810,141,0,32484,0
27534,1590019200,427,122,69252,4869,0,37354,0
27535,1590019200,430,143,23911,1925,0,38589,0
27536,1590019200,431,143,2852,91,0,24127,0
27537,1590019200,432,4,29990,3742,17538,42729,1
27538,1590019200,444,153,27,0,27,0,1
27539,1590019200,451,40,1803,244,1096,43344,1
27540,1590019200,452,122,2913,126,0,29465,0
27541,1590019200,453,4,4413,478,2096,41667,1
27542,1590019200,458,29,18,0,18,0,1
27543,1590019200,459,153,45504,3801,13327,38954,0
27544,1590019200,461,13,1058,6,1040,3492,0
27545,1590019200,462,40,592,61,247,41140,1
27546,1590019200,464,40,1450,280,949,45137,1
27547,1590019200,467,122,0,0,298418,0,1
27548,1590019200,469,191,449,1,411,805,0
27549,1590019200,470,197,6562,224,5941,25193,0
27550,1590019200,471,122,13571,556,0,28467,0
27551,1590019200,472,143,4060,178,0,29696,0
27552,1590019200,473,143,5473,166,0,23371,0
27553,1590019200,474,143,32089,3412,0,41512,1
27554,1590019200,481,143,2659,101,0,26955,0
27555,1590019200,482,143,2146,72,0,24927,0
27556,1590019200,485,197,2713,162,2435,35079,0
27557,1590019200,486,197,5194,202,4620,27466,0
27558,1590019200,487,197,1693,54,1554,24123,0
27559,1590019200,491,191,6,0,6,0,0
27560,1590019200,493,191,1,0,1,0,0
27561,1590019200,504,40,558,25,339,30069,0
27562,1590019200,507,143,5610,98,0,14560,0
27563,1590019200,514,143,73739,5558,0,38025,0
27564,1590019200,518,4,1356,127,911,40201,0
27565,1590019200,519,153,622,7,509,8883,0
27566,1590019200,520,197,3021,134,2800,29866,0
27567,1590019200,524,143,4734,76,0,13392,0
27568,1590019200,526,29,308,3,303,7532,0
27569,1590019200,527,29,788,7,780,6731,0
27570,1590019200,528,29,666,7,641,8205,0
27571,1590019200,529,29,198,0,198,0,0
27572,1590019200,536,29,561,3,558,3163,0
27573,1590019200,537,4,3417,268,1627,38312,0
27574,1590019200,539,40,2243,354,1525,44509,1
27575,1590019200,541,50,77,15,54,45154,1
27576,1590019200,547,40,1124,53,774,31066,0
27577,1590019200,549,13,439,4,435,6942,0
27578,1590019200,550,122,9381,416,0,29860,0
27579,1590019200,551,122,4177,48,0,9104,0
27580,1590019200,554,191,40,3,33,37982,0
27581,1590019200,566,40,2824,361,1796,42904,1
27582,1590019200,570,40,1105,76,791,37136,0
27583,1590019200,573,160,1246,4,0,1338,0
27584,1590019200,574,13,228,13,198,34511,0
27585,1590019200,578,122,18961,313,0,13759,0
27586,1590019200,581,122,53053,1460,0,21788,0
27587,1590019200,582,197,2796,151,2390,33704,0
27588,1590019200,583,29,192,3,187,12995,0
27589,1590019200,584,29,1,0,1,0,0
27590,1590019200,585,40,677,117,363,44907,1
27591,1590019200,586,143,1976,47,0,19354,0
27592,1590019200,594,4,10000,1004,7119,40889,1
27593,1590019200,604,121,12,1,10,38931,0
27594,1590019200,616,4,1429,74,1294,33045,0
27595,1590019200,622,143,0,0,125960,0,0
27596,1590019200,622,160,0,0,23992,0,0
27597,1590019200,622,197,1779,0,0,0,0
27598,1590019200,622,99,0,0,150376,0,0
27599,1590019200,626,122,7874,92,0,9297,0
27600,1590019200,630,4,1176,143,990,42529,1
27601,1590019200,632,160,1887,38,0,16725,0
27602,1590019200,640,4,19038,1841,13911,40528,0
27603,1590019200,641,40,2430,292,1548,42405,1
27604,1590019200,642,122,950,54,0,34475,0
27605,1590019200,644,13,1593,18,1479,8926,0
27606,1590019200,647,122,69,6,0,39321,0
27607,1590019200,649,122,34137,1100,0,24302,0
27608,1590019200,660,122,19117,1044,0,33875,0
27609,1590019200,666,122,1593,70,0,29727,0
27610,1590019200,670,13,557,9,545,13479,0
27611,1590019200,672,122,13885,487,0,25645,0
27612,1590019200,674,122,801,12,0,12421,0
27613,1590019200,675,29,76,3,73,27737,0
27614,1590019200,683,40,1323,100,835,38042,0
27615,1590019200,684,153,11,0,11,0,0
27616,1590019200,685,29,185,2,183,8448,0
27617,1590019200,687,40,213,27,140,42850,1
27618,1590019200,692,29,1268,1,1267,172,0
27619,1590105600,112,112,9216,205,996,18233,0
27620,1590105600,112,146,981,31,777,23970,0
27621,1590105600,112,157,7918,582,4256,37775,0
27622,1590105600,112,168,762,51,652,36765,0
27623,1590105600,112,179,60,3,17,32403,0
27624,1590105600,112,190,25,3,19,42390,1
27625,1590105600,112,201,10649,433,3062,28308,0
27626,1590105600,112,212,5928,74,2874,10044,0
27627,1590105600,112,24,16436,635,15005,27313,0
27628,1590105600,112,35,3855,46,2399,9524,0
27629,1590105600,112,46,97,11,44,42043,1
27630,1590105600,112,68,8414,12,4096,441,0
27631,1590105600,112,79,30205,432,6190,11824,0
27632,1590105600,112,90,90,7,70,38225,0
27633,1590105600,112,101,34303,190,12833,3359,0
27634,1590105600,112,113,56511,9212,15123,44677,1
27635,1590105600,112,124,18,2,16,41895,1
27636,1590105600,112,135,135,3,61,18222,0
27637,1590105600,112,139,21,0,6,0,0
27638,1590105600,112,140,5579,230,575,28585,0
27639,1590105600,112,141,2372,141,1614,35035,0
27640,1590105600,112,142,30,1,19,24820,0
27641,1590105600,112,144,141,1,136,4870,0
27642,1590105600,112,145,2372,125,769,33305,0
27643,1590105600,112,147,814,52,672,36134,0
27644,1590105600,112,148,199,6,116,23301,0
27645,1590105600,112,149,42,1,20,19366,0
